V1 V2 V3
35.3 98.2999322588309 0.044
35.3 96.0887019867196 0.046
35.3 93.9376495450089 0.048
35.3 91.8455353139198 0.05

37.75 148.240866013991 0.01
37.75 144.682917564312 0.012
37.75 141.208892987878 0.014
37.75 137.818235125972 0.016
37.75 134.510280228885 0.018
37.75 131.284265248937 0.02
37.75 128.139335025458 0.022
37.75 125.074549340942 0.024
37.75 122.088889829363 0.026
37.75 119.181266719466 0.028
37.75 116.350525397596 0.03
37.75 113.595452776391 0.032
37.75 110.914783457362 0.034
37.75 108.307205677065 0.036
37.75 105.771367028161 0.038
37.75 103.305879948234 0.04
37.75 100.909326970726 0.042
37.75 98.5802657337661 0.044
37.75 96.3172337440268 0.046
37.75 94.1187528940202 0.048
37.75 91.9833337324425 0.05

40.2 151.840980682177 0.01
40.2 148.040776493044 0.012
40.2 144.337017458835 0.014
40.2 140.728757328599 0.016
40.2 137.214936478814 0.018
40.2 133.794390983733 0.02
40.2 130.465861485377 0.022
40.2 127.228001839868 0.024
40.2 124.079387519316 0.026
40.2 121.018523750924 0.028
40.2 118.043853377418 0.03
40.2 115.153764425231 0.032
40.2 112.34659736915 0.034
40.2 109.620652084326 0.036
40.2 106.974194478608 0.038
40.2 104.405462800183 0.04
40.2 101.912673617345 0.042
40.2 99.4940274690099 0.044
40.2 97.1477141862322 0.046
40.2 94.8719178865153 0.048
40.2 92.6648216441223 0.05

42.65 153.8763683749 0.01
42.65 149.909840391998 0.012
42.65 146.049847923366 0.014
42.65 142.295056754289 0.016
42.65 138.644017722629 0.018
42.65 135.095177357605 0.02
42.65 131.646888212139 0.022
42.65 128.29741886468 0.024
42.65 125.044963569705 0.026
42.65 121.887651539166 0.028
42.65 118.823555840265 0.03
42.65 115.850701897793 0.032
42.65 112.967075592099 0.034
42.65 110.170630946371 0.036
42.65 107.459297399415 0.038
42.65 104.830986662476 0.04
42.65 102.283599160799 0.042
42.65 99.8150300626682 0.044
42.65 97.4231749005252 0.046
42.65 95.105934790433 0.048
42.65 92.86122125772 0.05

45.1 157.203150512308 0.01
45.1 152.999077530977 0.012
45.1 148.915222612934 0.014
45.1 144.949725199727 0.016
45.1 141.10060903272 0.018
45.1 137.36579483719 0.02
45.1 133.743112549398 0.022
45.1 130.230313062683 0.024
45.1 126.825079472845 0.026
45.1 123.525037807113 0.028
45.1 120.327767224814 0.03
45.1 117.230809681534 0.032
45.1 114.231679051975 0.034
45.1 111.327869709921 0.036
45.1 108.516864566733 0.038
45.1 105.796142572522 0.04
45.1 103.163185686683 0.042
45.1 100.61548532679 0.044
45.1 98.1505483068504 0.046
45.1 95.7659022778217 0.048
45.1 93.4591006848556 0.05

47.55 159.161195465684 0.01
47.55 154.79421290799 0.012
47.55 150.558242864968 0.014
47.55 146.450929579919 0.016
47.55 142.469806267549 0.018
47.55 138.612309479548 0.02
47.55 134.875792855147 0.022
47.55 131.257540235349 0.024
47.55 127.754778124624 0.026
47.55 124.364687488661 0.028
47.55 121.084414881316 0.03
47.55 117.91108289813 0.032
47.55 114.84179995775 0.034
47.55 111.87366941619 0.036
47.55 109.003798022223 0.038
47.55 106.229303725188 0.04
47.55 103.547322849191 0.042
47.55 100.955016650101 0.044
47.55 98.4495772738141 0.046
47.55 96.0282331360955 0.048
47.55 93.6882537458141 0.05

50 162.237421569082 0.01
50 157.638458061526 0.012
50 153.185196208357 0.014
50 148.874610776536 0.016
50 144.703573069352 0.018
50 140.668867456008 0.02
50 136.767207068297 0.022
50 132.995248648097 0.024
50 129.349606535593 0.026
50 125.826865793972 0.028
50 122.423594471685 0.03
50 119.136355008349 0.032
50 115.961714794886 0.034
50 112.896255902601 0.036
50 109.936583999546 0.038
50 107.079336475796 0.04
50 104.321189802061 0.042
50 101.658866148527 0.044
50 99.089139292839 0.046
50 96.6088398478369 0.048
50 94.2148598409726 0.05
