cocodate cocoprice shareprice
2015-06-30 0.981575355819848 1.00189035916824
2015-07-01 0.988984207447846 1.00378071833648
2015-07-02 0.989471631897056 1.01701323251418
2015-07-03 0.989471631897056 1.00756143667297
2015-07-07 0.985084811854163 0.982986767485822
2015-07-08 0.975823747319165 0.982986767485822
2015-07-09 0.979723142912849 0.992438563327032
2015-07-10 0.986059660752583 0.994328922495274
2015-07-13 0.993371027490739 1.01134215500945
2015-07-14 0.991421329693898 1.00756143667297
2015-07-15 0.989959056346266 1.00756143667297
2015-07-16 0.99434587638916 1.0226843100189
2015-07-17 1.01238058100994 1.02079395085066
2015-07-20 0.99532072528758 1.03213610586011
2015-07-21 0.99434587638916 1.03213610586011
2015-07-22 0.991421329693898 1.01512287334594
2015-07-23 0.991421329693898 1.01890359168242
2015-07-24 0.989471631897056 1.00189035916824
2015-07-27 0.984889842074478 0.992438563327032
2015-07-30 0.985084811854163 1.01512287334594
2015-07-31 0.984109962955742 1.01890359168242
2015-08-03 0.983135114057321 1.0226843100189
2015-08-04 0.980697991811269 1.02457466918715
2015-08-05 0.982647689608111 1.04536862003781
2015-08-06 0.985572236303373 1.03780718336484
2015-08-07 0.980210567362059 1.03402646502836
2015-08-10 0.997757847533632 1.02646502835539
2015-08-11 0.977286020666797 1.01512287334594
2015-08-12 0.974361473971534 0.99054820415879
2015-08-13 0.973874049522324 0.998109640831758
2015-08-14 0.972899200623903 0.992438563327032
2015-08-17 0.973386625073114 0.992438563327032
2015-08-18 0.972411776174693 0.988657844990548
2015-08-19 0.970949502827062 0.962192816635161
2015-08-20 0.967537531682589 0.952741020793951
2015-08-21 0.962663287190485 0.926275992438563
2015-08-24 0.946090855917333 0.867674858223062
2015-08-25 0.957301618249171 0.901701323251418
2015-08-26 0.958763891596802 0.882797731568998
2015-08-27 0.96851238058101 0.924385633270321
2015-08-28 0.969974653928641 0.922495274102079
2015-08-31 0.987521934100214 0.888468809073724
2015-09-01 0.987521934100214 0.886578449905482
2015-09-02 0.966367713004484 0.901701323251418
2015-09-03 0.96899980503022 0.877126654064272
2015-09-04 0.964710469877169 0.879017013232514
2015-09-07 0.967147592123221 0.896030245746692
2015-09-08 0.966075258334958 0.922495274102079
2015-09-09 0.972021836615325 0.897920604914934
2015-09-10 0.970072138818483 0.897920604914934
2015-09-11 0.971436927276272 0.890359168241966
2015-09-14 0.972021836615325 0.905482041587902
2015-09-15 0.966660167674011 0.91304347826087
2015-09-16 0.972509261064535 0.89413988657845
2015-09-17 0.970072138818483 0.873345935727788
2015-09-18 0.972509261064535 0.880907372400756
2015-09-21 0.970559563267694 0.867674858223062
2015-09-22 0.967147592123221 0.886578449905482
2015-09-23 0.955644375121856 0.867674858223062
2015-09-24 0.948138038604016 0.896030245746692
2015-09-25 0.957594072918698 0.869565217391304
2015-09-28 0.945895886137649 0.863894139886578
2015-09-29 0.935854942483915 0.886578449905482
2015-09-30 0.930785728212127 0.89413988657845
2015-10-01 0.937122246051862 0.90359168241966
2015-10-02 0.934880093585494 0.928166351606805
2015-10-05 0.936439851822968 0.928166351606805
2015-10-06 0.944141158120491 0.941398865784499
2015-10-07 0.953987131994541 0.941398865784499
2015-10-08 0.945408461688438 0.947069943289225
2015-10-09 0.952037434197699 0.945179584120983
2015-10-12 0.953889647104699 0.926275992438563
2015-10-13 0.953207252875804 0.916824196597353
2015-10-14 0.950770130629752 0.922495274102079
2015-10-15 0.950770130629752 0.926275992438563
2015-10-16 0.952719828426594 0.920604914933837
2015-10-19 0.955644375121856 0.916824196597353
2015-10-20 0.958763891596802 0.91304347826087
2015-10-21 0.963638136088906 0.911153119092628
2015-10-22 0.957594072918698 0.933837429111531
2015-10-23 0.96383310586859 0.924385633270321
2015-10-26 0.966660167674011 0.922495274102079
2015-10-27 0.970267108598167 0.928166351606805
2015-10-28 0.975628777539481 0.924385633270321
2015-10-29 0.973484109962956 0.914933837429111
2015-10-30 0.974946383310587 0.907372400756144
2015-11-02 0.973484109962956 0.909262759924386
2015-11-03 0.977383505556639 0.930056710775047
2015-11-04 0.98118541626048 0.928166351606805
2015-11-05 0.980308052251901 0.947069943289225
2015-11-06 0.977383505556639 0.948960302457467
2015-11-09 0.978065899785533 0.935727788279773
2015-11-10 0.975433807759797 0.931947069943289
2015-11-11 0.977870930005849 0.928166351606805
2015-11-12 0.978260869565217 0.911153119092628
2015-11-13 0.972509261064535 0.920604914933837
2015-11-16 0.969779684148957 0.935727788279773
2015-11-17 0.973484109962956 0.937618147448015
2015-11-18 0.976408656658218 0.945179584120983
2015-11-19 0.978358354455059 0.956521739130435
2015-11-20 0.980308052251901 0.964083175803403
2015-11-23 0.976116201988692 0.954631379962193
2015-11-24 0.972704230844219 0.962192816635161
2015-11-25 0.971436927276272 0.973534971644613
2015-11-26 0.977383505556639 0.964083175803403
2015-11-27 0.971534412166114 0.954631379962193
2015-11-30 0.973386625073114 0.97164461247637
2015-12-01 0.976311171768376 0.973534971644613
2015-12-02 0.978260869565217 0.948960302457467
2015-12-03 0.975823747319165 0.943289224952741
2015-12-04 0.971436927276272 0.939508506616257
2015-12-07 0.974653928641061 0.922495274102079
2015-12-08 0.976603626437902 0.922495274102079
2015-12-10 0.977578475336323 0.920604914933837
2015-12-11 0.96899980503022 0.897920604914934
2015-12-14 0.956326769350751 0.890359168241966
2015-12-15 0.962955741860012 0.922495274102079
2015-12-16 0.963735620978748 0.937618147448015
2015-12-17 0.973386625073114 0.958412098298677
2015-12-18 0.967635016572431 0.952741020793951
2015-12-21 0.967635016572431 0.948960302457467
2015-12-22 0.96899980503022 0.954631379962193
2015-12-23 0.96899980503022 0.975425330812854
2015-12-28 0.991713784363424 0.975425330812854
2015-12-30 0.974848898420745 0.98109640831758
2016-01-04 0.973874049522324 0.969754253308128
2016-01-05 0.973874049522324 0.965973534971645
2016-01-06 0.974458958861376 0.937618147448015
2016-01-07 0.966562682784169 0.941398865784499
2016-01-08 0.969974653928641 0.914933837429111
2016-01-11 0.971436927276272 0.90359168241966
2016-01-12 0.966562682784169 0.899810964083176
2016-01-13 0.962955741860012 0.896030245746692
2016-01-14 0.954377071553909 0.909262759924386
2016-01-15 0.946578280366543 0.909262759924386
2016-01-18 0.944141158120491 0.90359168241966
2016-01-19 0.943751218561123 0.87523629489603
2016-01-20 0.934392669136284 0.863894139886578
2016-01-21 0.932540456229284 0.880907372400756
2016-01-22 0.943166309222071 0.839319470699433
2016-01-25 0.945603431468122 0.848771266540643
2016-01-26 0.941021641645545 0.863894139886578
2016-01-27 0.940729186976019 0.852551984877127
2016-01-28 0.944726067459544 0.854442344045369
2016-01-29 0.943166309222071 0.86578449905482
2016-02-01 0.943166309222071 0.860113421550095
2016-02-02 0.932442971339442 0.886578449905482
2016-02-03 0.917820237863131 0.873345935727788
2016-02-04 0.917820237863131 0.843100189035917
2016-02-05 0.912945993371028 0.809073724007562
2016-02-08 0.87638915968025 0.827977315689981
2016-02-09 0.855429908364204 0.824196597353497
2016-02-10 0.856892181711835 0.790170132325142
2016-02-11 0.827646714759212 0.77882797731569
2016-02-12 0.833495808149737 0.795841209829868
2016-02-15 0.86420354844999 0.756143667296786
2016-02-16 0.891986742054982 0.793950850661626
2016-02-17 0.905634626632872 0.803402646502836
2016-02-18 0.913920842269448 0.807183364839319
2016-02-19 0.895398713199454 0.824196597353497
2016-02-22 0.898323259894716 0.809073724007562
2016-02-23 0.893449015402613 0.810964083175803
2016-02-24 0.880093585494248 0.803402646502836
2016-02-25 0.880775979723143 0.795841209829868
2016-02-26 0.900272957691558 0.780718336483932
2016-02-29 0.89569116786898 0.809073724007562
2016-03-01 0.90319750438682 0.841209829867675
2016-03-02 0.920257360109183 0.827977315689981
2016-03-03 0.926398908169234 0.829867674858223
2016-03-04 0.931955546890232 0.848771266540643
2016-03-07 0.930005849093391 0.837429111531191
2016-03-08 0.929810879313706 0.843100189035917
2016-03-09 0.92152466367713 0.837429111531191
2016-03-10 0.932442971339442 0.835538752362949
2016-03-11 0.948040553714174 0.837429111531191
2016-03-14 0.950770130629752 0.827977315689981
2016-03-15 0.936049912263599 0.839319470699433
2016-03-16 0.930493273542601 0.841209829867675
2016-03-17 0.931955546890232 0.843100189035917
2016-03-18 0.930980697991811 0.850661625708885
2016-03-21 0.933027880678495 0.835538752362949
2016-03-22 0.934880093585494 0.835538752362949
2016-03-23 0.928348605966075 0.835538752362949
2016-03-24 0.929128485084812 0.833648393194707
2016-03-29 0.927081302398128 0.833648393194707
2016-03-30 0.92951842464418 0.814744801512287
2016-03-31 0.922694482355235 0.805293005671077
2016-04-01 0.923961785923182 0.812854442344045
2016-04-04 0.923961785923182 0.807183364839319
2016-04-05 0.926983817508286 0.803402646502836
2016-04-06 0.924936634821603 0.801512287334594
2016-04-07 0.92152466367713 0.776937618147448
2016-04-08 0.922207057906025 0.780718336483932
2016-04-11 0.917625268083447 0.775047258979206
2016-04-12 0.912945993371028 0.776937618147448
2016-04-13 0.916650419185026 0.77882797731569
2016-04-14 0.927568726847339 0.780718336483932
2016-04-15 0.939559368297914 0.833648393194707
2016-04-18 0.939754338077598 0.839319470699433
2016-04-19 0.943458763891597 0.837429111531191
2016-04-20 0.94219146032365 0.833648393194707
2016-04-21 0.945895886137649 0.844990548204159
2016-04-22 0.949502827061805 0.86578449905482
2016-04-25 0.949015402612595 0.877126654064272
2016-04-26 0.944141158120491 0.867674858223062
2016-04-27 0.941021641645545 0.854442344045369
2016-04-28 0.942971339442387 0.873345935727788
2016-04-29 0.943166309222071 0.867674858223062
2016-05-02 0.963638136088906 0.869565217391304
2016-05-03 0.941704035874439 0.841209829867675
2016-05-04 0.933710274907389 0.827977315689981
2016-05-05 0.930785728212127 0.812854442344045
2016-05-06 0.92152466367713 0.812854442344045
2016-05-09 0.917625268083447 0.803402646502836
2016-05-10 0.920257360109183 0.799621928166352
2016-05-11 0.913920842269448 0.805293005671077
2016-05-12 0.913920842269448 0.801512287334594
2016-05-13 0.912751023591343 0.7882797731569
2016-05-16 0.914310781828817 0.799621928166352
2016-05-17 0.91918502632092 0.79773156899811
2016-05-18 0.927081302398128 0.809073724007562
2016-05-19 0.922694482355235 0.810964083175803
2016-05-20 0.923474361473972 0.807183364839319
2016-05-23 0.925131604601287 0.810964083175803
2016-05-24 0.920257360109183 0.807183364839319
2016-05-25 0.926398908169234 0.820415879017013
2016-05-26 0.936439851822968 0.843100189035917
2016-05-27 0.939656853187756 0.843100189035917
2016-05-30 0.957594072918698 0.846880907372401
2016-05-31 0.932540456229284 0.841209829867675
2016-06-01 0.925424059270813 0.841209829867675
2016-06-02 0.925716513940339 0.843100189035917
2016-06-03 0.925619029050497 0.841209829867675
2016-06-06 0.929128485084812 0.846880907372401
2016-06-07 0.931955546890232 0.844990548204159
2016-06-08 0.9323454864496 0.844990548204159
2016-06-09 0.931078182881653 0.839319470699433
2016-06-10 0.928153636186391 0.820415879017013
2016-06-13 0.925424059270813 0.814744801512287
2016-06-14 0.914895691167869 0.803402646502836
2016-06-15 0.918990056541236 0.805293005671077
2016-06-16 0.917235328524079 0.807183364839319
2016-06-17 0.922694482355235 0.814744801512287
2016-06-20 0.943166309222071 0.826086956521739
2016-06-21 0.938292064729967 0.831758034026465
2016-06-22 0.944141158120491 0.839319470699433
2016-06-23 0.947163189705596 0.858223062381853
2016-06-24 0.911483720023396 0.846880907372401
2016-06-27 0.905147202183662 0.827977315689981
2016-06-28 0.909728992006239 0.839319470699433
2016-06-29 0.930005849093391 0.856332703213611
2016-06-30 0.928836030415286 0.880907372400756
2016-07-01 0.935367518034705 0.888468809073724
2016-07-04 0.948527978163385 0.877126654064272
2016-07-05 0.936829791382336 0.879017013232514
2016-07-06 0.928348605966075 0.873345935727788
2016-07-07 0.932248001559758 0.877126654064272
2016-07-08 0.933807759797232 0.890359168241966
2016-07-11 0.94501852212907 0.905482041587902
2016-07-12 0.947748099044648 0.901701323251418
2016-07-13 0.950575160850068 0.897920604914934
2016-07-14 0.952817313316436 0.901701323251418
2016-07-15 0.956619224020277 0.905482041587902
2016-07-18 0.956716708910119 0.916824196597353
2016-07-19 0.953987131994541 0.920604914933837
2016-07-20 0.956229284460909 0.935727788279773
2016-07-21 0.960421134724118 0.931947069943289
2016-07-22 0.965295379216221 0.933837429111531
2016-07-25 0.964320530317801 0.926275992438563
2016-07-26 0.96100604406317 0.933837429111531
2016-07-27 0.964905439656853 0.941398865784499
2016-07-28 0.964807954767011 0.928166351606805
2016-07-29 0.968609865470852 0.935727788279773
2016-08-01 0.970072138818483 0.924385633270321
2016-08-02 0.958081497367908 0.91304347826087
2016-08-03 0.961395983622539 0.952741020793951
2016-08-04 0.9680249561318 0.977315689981096
2016-08-05 0.972899200623903 1.00189035916824
2016-08-08 0.973971534412166 1.01512287334594
2016-08-09 0.975336322869955 1.0226843100189
